time_s,x,y,vx,vy
19440.0,-355907613.1434791,-21208588.344541732,60.92493773306314,-1089.7677703515924
19500.0,-355903952.01352435,-21273974.074704193,61.112727040542914,-1089.7565626508988
19560.0,-355900279.61628056,-21339359.1313703,61.30051403220944,-1089.7453204732215
19620.0,-355896595.95188695,-21404743.51247145,61.488298700955625,-1089.7340438191266
19680.0,-355892901.0204831,-21470127.215939075,61.676081039674536,-1089.722732689182
19740.0,-355889194.82220894,-21535510.239704642,61.86386104125941,-1089.7113870839576
19800.0,-355885477.35720503,-21600892.581699654,62.05163869860367,-1089.7000070040244
19860.0,-355881748.62561214,-21666274.239855643,62.23941400460089,-1089.6885924499556
19920.0,-355878008.62757164,-21731655.21210418,62.42718695214484,-1089.6771434223263
19980.0,-355874257.3632252,-21797035.496376865,62.61495753412944,-1089.6656599217129
20040.0,-355870494.83271503,-21862415.090605337,62.802725743448796,-1089.6541419486937
20100.0,-355866721.0361836,-21927793.99272127,62.990491572997186,-1089.6425895038487
20160.0,-355862935.97377396,-21993172.200656373,63.17825501566906,-1089.63100258776
20220.0,-355859139.6456296,-22058549.71234239,63.36601606435904,-1089.6193812010108
20280.0,-355855332.05189425,-22123926.525711093,63.55377471196193,-1089.6077253441865
20340.0,-355851513.1927123,-22189302.6386943,63.74153095137271,-1089.596035017874
20400.0,-355847683.0682284,-22254678.04922386,63.92928477548653,-1089.5843102226622
