time_s,x,y,vx,vy
0.0,356500000.0,0.0,0.0,1091.5814248269912
60.0,356500000.0,65494.885489619475,-0.1881647134266645,1091.5814248269912
120.0,356499988.7101172,130989.77097923895,-0.37632941732700975,1091.581390258055
180.0,356499966.1303522,196484.65439472225,-0.5644941045662524,1091.5813211201867
240.0,356499932.26070595,261979.53366193344,-0.75265876800961,1091.5812174133919
300.0,356499887.10117984,327474.40670673695,-0.9408234005223016,1091.5810791376778
360.0,356499830.6517758,392969.2714549976,-1.1289879949695485,1091.5809062930539
420.0,356499762.9124961,458464.12583258084,-1.3171525442165744,1091.580698879531
480.0,356499683.88334346,523958.9677653527,-1.5053170411286056,1091.5804568971214
540.0,356499593.564321,589453.79517918,-1.693481478570873,1091.58018034584
600.0,356499491.9554323,654948.6059999304,-1.8816458494086103,1091.5798692257026
660.0,356499379.05668133,720443.3981534726,-2.069810146507057,1091.5795235367273
720.0,356499254.86807257,785938.1695656762,-2.2579743627314572,1091.5791432789335
780.0,356499119.3896108,851432.9181624122,-2.4461384909470607,1091.5787284523428
840.0,356498972.62130135,916927.6418695528,-2.634302524019124,1091.578279056978
900.0,356498814.5631499,982422.3386129715,-2.8224664548129095,1091.5777950928643
960.0,356498645.21516263,1047917.0063185433,-3.0106302761936874,1091.5772765600282
1020.0,356498464.5773461,1113411.642912145,-3.1987939810267356,1091.5767234584978
1080.0,356498272.6497072,1178906.2463196549,-3.38695756217734,1091.5761357883032
1140.0,356498069.4322535,1244400.814466953,-3.5751210125107957,1091.5755135494765
1200.0,356497854.92499274,1309895.3452799215,-3.7632843248924073,1091.574856742051
1260.0,356497629.12793326,1375389.8366844447,-3.9514474921874885,1091.574165366062
1320.0,356497392.04108375,1440884.2866064084,-4.139610507261364,1091.5734394215467
1380.0,356497143.6644533,1506378.6929717013,-4.327773362979369,1091.5726789085438
1440.0,356496883.9980515,1571873.0537062138,-4.515936052206851,1091.5718838270939
1500.0,356496613.0418884,1637367.3667358395,-4.704098567809169,1091.5710541772391
1560.0,356496330.7959744,1702861.6299864738,-4.892260902651693,1091.5701899590238
1620.0,356496037.2603202,1768355.8413840153,-5.080423049599809,1091.5692911724934
1680.0,356495732.43493724,1833849.998854365,-5.268585001518915,1091.5683578176956
1740.0,356495416.31983715,1899344.1003234268,-5.456746751274421,1091.5673898946795
1800.0,356495088.9150321,1964838.1437171076,-5.644908291731756,1091.5663874034963
1860.0,356494750.22053456,2030332.1269613174,-5.833069615756361,1091.5653503441984
1920.0,356494400.2363576,2095826.0479819693,-6.021230716213692,1091.5642787168404
1980.0,356494038.96251464,2161319.9047049796,-6.2093915859692235,1091.5631725214785
2040.0,356493666.3990195,2226813.6950562685,-6.397552217888445,1091.5620317581709
2100.0,356493282.5458864,2292307.416961759,-6.585712604836864,1091.5608564269771
2160.0,356492887.4031301,2357801.0683473777,-6.773872739680006,1091.5596465279586
2220.0,356492480.9707657,2423294.647139055,-6.962032615283413,1091.5584020611786
2280.0,356492063.2488088,2488788.1512627257,-7.150192224512648,1091.557123026702
2340.0,356491634.2372753,2554281.578644328,-7.338351560233292,1091.5558094245953
2400.0,356491193.93618166,2619774.9272098034,-7.526510615310946,1091.554461254927
2460.0,356490742.34554476,2685268.194885099,-7.714669382611232,1091.5530785177675
2520.0,356490279.4653818,2750761.379596165,-7.902827854999792,1091.5516612131885
2580.0,356489805.2957105,2816254.479268956,-8.09098602534229,1091.5502093412636
2640.0,356489319.836549,2881747.4918294316,-8.27914388650441,1091.5487229020682
2700.0,356488823.0879158,2947240.4152035555,-8.467301431351862,1091.5472018956796
2760.0,356488315.0498299,3012733.2473172965,-8.655458652750376,1091.5456463221765
2820.0,356487795.7223107,3078225.986096627,-8.843615543565706,1091.5440561816397
2880.0,356487265.1053781,3143718.6294675255,-9.031772096663632,1091.5424314741513
2940.0,356486723.1990523,3209211.1753559746,-9.219928304909956,1091.5407721997956
3000.0,356486170.00335395,3274703.621687962,-9.408084161170507,1091.5390783586583
3060.0,356485605.5183043,3340195.966389482,-9.596239658311136,1091.537349950827
3120.0,356485029.7439248,3405688.2073865314,-9.784394789197725,1091.5355869763914
3180.0,356484442.6802375,3471180.342605115,-9.972549546696179,1091.533789435442
3240.0,356483844.32726467,3536672.3699712413,-10.160703923672433,1091.531957328072
3300.0,356483234.68502927,3602164.2874109256,-10.348857912992445,1091.5300906543757
3360.0,356482613.75355446,3667656.0928501883,-10.537011507522207,1091.5281894144496
3420.0,356481981.53286403,3733147.7842150554,-10.725164700127737,1091.5262536083917
3480.0,356481338.022982,3798639.3594315588,-10.91331748367508,1091.5242832363017
3540.0,356480683.223933,3864130.816425737,-11.101469851030314,1091.5222782982812
3600.0,356480017.13574195,3929622.153123634,-11.289621795059547,1091.5202387944335
3660.0,356479339.75843424,3995113.3674513,-11.477773308628917,1091.5181647248635
3720.0,356478651.0920357,4060604.457334792,-11.665924384604594,1091.516056089678
3780.0,356477951.13657266,4126095.4207001724,-11.854075015852777,1091.5139128889855
3840.0,356477239.8920717,4191586.2554735118,-12.0422251952397,1091.5117351228962
3900.0,356476517.35856,4257076.959580885,-12.230374915631632,1091.5095227915222
3960.0,356475783.5360651,4322567.530948376,-12.418524169894871,1091.507275894977
4020.0,356475038.4246149,4388057.967502075,-12.606672950895751,1091.5049944333764
