time_s,x,y,vx,vy
18840.0,355943604.7118304,20554694.564197067,-59.046918476981716,1089.8779510021045
18900.0,355940056.26232594,20620086.915887434,-59.23473055046627,1089.8670881020143
18960.0,355936496.5441643,20685478.61476931,-59.42254037921776,1089.856190719374
19020.0,355932925.5574804,20750869.658773758,-59.61034795612741,1089.845258854732
19080.0,355929343.3024095,20816260.045831874,-59.79815327408662,1089.8342925086392
19140.0,355925749.7790875,20881649.773874793,-59.98595632598695,1089.8232916816478
19200.0,355922144.9876504,20947038.84083367,-60.17375710472011,1089.812256374312
19260.0,355918528.9282349,21012427.24463971,-60.361555603178005,1089.8011865871874
19320.0,355914901.60097796,21077814.983224135,-60.549351814252695,1089.7900823208317
19380.0,355911263.0060171,21143202.054518208,-60.737145730836396,1089.778943575804
19440.0,355907613.1434902,21208588.45645323,-60.924937345821505,1089.7677703526656
19500.0,355903952.01353556,21273974.18696053,-61.11272665210059,1089.7565626519788
19560.0,355900279.61629194,21339359.243971467,-61.30051364256638,1089.7453204743083
19620.0,355896595.95189846,21404743.625417445,-61.488298310111766,1089.7340438202202
19680.0,355892901.0204947,21470127.32922989,-61.67608064762983,1089.7227326902826
19740.0,355889194.8222207,21535510.353340276,-61.86386064801381,1089.7113870850649
19800.0,355885477.3572169,21600892.695680097,-62.05163830415712,1089.7000070051386
19860.0,355881748.6256242,21666274.35418089,-62.23941360895335,1089.6885924510768
19920.0,355878008.6275838,21731655.326774225,-62.427186555296245,1089.6771434234545
19980.0,355874257.3632375,21797035.611391705,-62.614957136079745,1089.6656599228481
20040.0,355870494.83272743,21862415.205964968,-62.802725344197945,1089.654141949836
20100.0,355866721.0361962,21927794.108425684,-62.99049117254513,1089.6425895049983
20160.0,355862935.9737867,21993172.316705566,-63.17825461401574,1089.6310025889168
20220.0,355859139.64564246,22058549.828736354,-63.36601566150441,1089.6193812021747
20280.0,355855332.0519073,22123926.642449826,-63.55377430790594,1089.6077253453575
20340.0,355851513.1927255,22189302.755777795,-63.74153054611531,1089.5960350190521
20400.0,355847683.0682417,22254678.16665211,-63.929284369027656,1089.5843102238473
20460.0,355843841.67860115,22320052.873004656,-64.11703576953832,1089.5725509603335
20520.0,355839989.0239493,22385426.87276735,-64.30478474054281,1089.560757229103
