time_s,x,y,vx,vy
15060.0,-63049877.69400538,-92116732.37921676,-173.32924438779122,-2327.32695962083
15120.0,-63060245.03684898,-92256324.49227896,-172.24940724615348,-2325.743933932022
15180.0,-63070547.689557865,-92395821.7061956,-171.17290406298565,-2324.163653420187
15240.0,-63080785.851720266,-92535224.18543486,-170.09971987709432,-2322.5861100103725
15300.0,-63090959.7220294,-92674532.09398143,-169.02983981601906,-2321.0112956582243
15360.0,-63101069.49828879,-92813745.59533817,-167.96324909538092,-2319.4392023498644
15420.0,-63111115.37741751,-92952864.85252805,-166.8999330182364,-2317.8698221017676
15480.0,-63121097.555455446,-93091890.02809595,-165.8398769744372,-2316.30314696064
15540.0,-63131016.22756844,-93230821.28411043,-164.78306643999545,-2314.739169003296
15600.0,-63140871.58805347,-93369658.78216557,-163.7294869764545,-2313.177880336537
15660.0,-63150663.83034377,-93508402.68338278,-162.67912423026513,-2311.6192730970297
15720.0,-63160393.14701388,-93647053.14841251,-161.63196393216722,-2310.0633394511856
15780.0,-63170059.7297847,-93785610.33743614,-160.5879918965767,-2308.5100715950393
15840.0,-63179663.769528486,-93924074.41016765,-159.54719402097788,-2306.9594617541284
15900.0,-63189205.45627384,-94062445.52585545,-158.50955628532085,-2305.411502183373
15960.0,-63198684.97921059,-94200723.84328414,-157.47506475142433,-2303.866185166957
16020.0,-63208102.526694745,-94338909.52077624,-156.44370556238343,-2302.323503018207
16080.0,-63217458.286253296,-94477002.71619393,-155.41546494198263,-2300.783448079473
16140.0,-63226752.44458908,-94615003.58694081,-154.39032919411375,-2299.246012722013
16200.0,-63235985.187585555,-94752912.2899636,-153.36828470219888,-2297.711189345869
16260.0,-63245156.70031156,-94890728.98175392,-152.34931792861832,-2296.1789703797535
16320.0,-63254267.16702602,-95028453.81834991,-151.33341541414336,-2294.6493482809287
16380.0,-63263316.771182664,-95166086.95533808,-150.32056377737388,-2293.1223155350913
16440.0,-63272305.69543464,-95303628.54785486,-149.31074971418084,-2291.5978646562535
16500.0,-63281234.121639155,-95441078.7505884,-148.30395999715338,-2290.0759881866275
16560.0,-63290102.230862066,-95578437.71778023,-147.30018147505075,-2288.5566786965082
16620.0,-63298910.203382425,-95715705.60322693,-146.29940107225877,-2287.039928784158
16680.0,-63307658.218697,-95852882.5602818,-145.30160578825104,-2285.5257310756897
16740.0,-63316346.45552476,-95989968.74185655,-144.30678269705453,-2284.014078224953
16800.0,-63324975.09181135,-96126964.30042295,-143.31491894671996,-2282.504962913419
16860.0,-63333544.30473351,-96263869.3880145,-142.32600175879628,-2280.9983778500646
16920.0,-63342054.27070344,-96400684.15622802,-141.34001842780998,-2279.4943157712587
16980.0,-63350505.16537322,-96537408.75622538,-140.35695632074845,-2277.992769440649
17040.0,-63358897.16363909,-96674043.33873504,-139.3768028765479,-2276.493731649049
17100.0,-63367230.439645775,-96810588.05405377,-138.3995456055856,-2274.9971952143223
17160.0,-63375505.16679076,-96947043.05204816,-137.42517208917602,-2273.5031529812727
17220.0,-63383721.517728515,-97083408.48215635,-136.45366997907183,-2272.01159782153
17280.0,-63391879.664374724,-97219684.49338955,-135.48502699696843,-2270.522522633439
17340.0,-63399979.777910456,-97355871.23433366,-134.519230934013,-2269.035920341949
17400.0,-63408022.02878632,-97491968.8531509,-133.55626965031757,-2267.551783898499
17460.0,-63416006.58672658,-97627977.49758135,-132.59613107447612,-2266.07010628091
17520.0,-63423933.62073328,-97763897.31494455,-131.63880320308567,-2264.5908804932737
17580.0,-63431803.299090266,-97899728.45214109,-130.6842741002714,-2263.114099565843
17640.0,-63439615.78936725,-98035471.05565412,-129.7325318972158,-2261.6397565549205
17700.0,-63447371.25842383,-98171125.271551,-128.78356479169148,-2260.167844542751
17760.0,-63455069.872413434,-98306691.24548474,-127.83736104759805,-2258.6983566374124
17820.0,-63462711.796787314,-98442169.12269564,-126.89390899450285,-2257.2312859727062
17880.0,-63470297.19629845,-98577559.0480128,-125.95319702718531,-2255.76662570805
17940.0,-63477826.235005446,-98712861.16585563,-125.0152136051852,-2254.30436902837
18000.0,-63485299.07627642,-98848075.62023543,-124.07994725235453,-2252.844509143993
18060.0,-63492715.88279284,-98983202.55475685,-123.14738655641322,-2251.38703929054
18120.0,-63500076.816553324,-99118242.11261944,-122.21752016850834,-2249.93195272882
18180.0,-63507382.03887748,-99253194.43661918,-121.290336802777,-2248.479242744722
18240.0,-63514631.71040962,-99388059.6691499,-120.3658252359128,-2247.028902649112
18300.0,-63521825.99112253,-99522837.95220488,-119.44397430673587,-2245.5809257777246
18360.0,-63528965.04032118,-99657529.42737825,-118.52477291576642,-2244.135305491061
18420.0,-63536049.01664641,-99792134.23586653,-117.60821002480172,-2242.6920351742824
18480.0,-63543078.0780786,-99926652.51847008,-116.6942746564966,-2241.2511082371057
18540.0,-63550052.381941296,-100061084.41559458,-115.7829558939473,-2239.812518113701
18600.0,-63556972.08490485,-100195430.06725249,-114.87424288027876,-2238.3762582625877
18660.0,-63563837.342989966,-100329689.6130645,-113.96812481823522,-2236.94232216653
18720.0,-63570648.311571315,-100463863.19226101,-113.06459096977422,-2235.5107033324375
18780.0,-63577405.14538104,-100597950.94368355,-112.16363065566371,-2234.08139529126
18840.0,-63584107.99851228,-100731953.00578621,-111.26523325508268,-2232.6543915978864
18900.0,-63590757.02442268,-100865869.51663712,-110.36938820522477,-2231.229685831044
18960.0,-63597352.37593784,-100999700.61391981,-109.47608500090526,-2229.8072715931976
19020.0,-63603894.20525477,-101133446.43493469,-108.5853131941711,-2228.387142510447
19080.0,-63610382.6639453,-101267107.11660044,-107.69706239391421,-2226.9692922324293
19140.0,-63616817.90295951,-101400682.79545541,-106.81132226548773,-2225.5537144322175
19200.0,-63623200.072629064,-101534173.60765906,-105.9280825303255,-2224.1404028062207
19260.0,-63629529.3226706,-101667579.6889933,-105.0473329655645,-2222.729351074086
19320.0,-63635805.80218904,-101800901.17486395,-104.16906340367035,-2221.3205529786
19380.0,-63642029.659680896,-101934138.20030205,-103.29326373206584,-2219.91400228559
19440.0,-63648201.043037586,-102067290.89996532,-102.41992389276231,-2218.509692783825
19500.0,-63654320.09954865,-102200359.40813944,-101.54903388199412,-2217.1076182849206
19560.0,-63660386.97590505,-102333343.85873951,-100.68058374985594,-2215.70777262324
19620.0,-63666401.81820234,-102466244.38531137,-99.81456359994294,-2214.3101496557983
19680.0,-63672364.77194389,-102599061.12103294,-98.95096358899389,-2212.9147432621658
19740.0,-63678275.982044056,-102731794.1987156,-98.089773926537,-2211.521547344372
19800.0,-63684135.59283135,-102864443.75080551,-97.23098487453869,-2210.13055582681
19860.0,-63689943.74805156,-102997009.909385,-96.37458674705502,-2208.741762656142
19920.0,-63695700.59087088,-103129492.80617382,-95.52056990988596,-2207.355161801204
19980.0,-63701406.26387898,-103261892.57253052,-94.66892478023239,-2205.9707472529108
20040.0,-63707060.909092106,-103394209.3394538,-93.81964182635573,-2204.588513024164
20100.0,-63712664.66795613,-103526443.23758376,-92.97271156724038,-2203.208453149756
